CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1815817556290487,328,2,24,33,2024,261.0,2.9,17.0,17.0,2.0
1815817559290487,328,2,27,33,2024,261.0,1.0,9.0,9.0,1.0
1815817565290487,328,4,9,33,2024,261.0,9.1,35.0,35.0,4.0
1815817562290487,328,4,4,33,2024,261.0,14.5,67.0,57.0,5.0
1815817563290487,328,4,5,33,2024,261.0,12.9,70.0,62.0,5.0
1815817567290487,328,4,11,33,2024,261.0,16.8,69.0,54.0,5.0
1815817569290487,328,4,16,33,2024,261.0,7.5,45.0,45.0,3.0
1815817572290487,328,4,19,33,2024,261.0,3.0,15.0,15.0,2.0
1815817573290487,328,4,20,33,2024,261.0,2.5,13.0,13.0,2.0
1815817574290487,328,4,21,33,2024,261.0,6.5,37.0,37.0,3.0
1815817576290487,328,4,23,33,2024,261.0,1.0,6.0,6.0,1.0
1815811433290487,489,1,13,33,2024,261.0,5.7,40.0,40.0,3.0
1815811434290487,489,1,15,33,2024,261.0,8.4,37.0,37.0,4.0
1815811435290487,489,1,36,33,2024,261.0,3.3,23.0,23.0,2.0
1815811436290487,489,1,37,33,2024,261.0,2.7,20.0,20.0,2.0
1815811437290487,489,1,38,33,2024,261.0,6.9,36.0,36.0,3.0
1815811438290487,489,1,39,33,2024,261.0,1.0,11.0,11.0,1.0
1815811441290487,489,1,42,33,2024,261.0,1.3,10.0,10.0,1.0
1815811442290487,489,2,2,33,2024,261.0,7.0,36.0,33.0,3.0
1815811445290487,489,2,8,33,2024,261.0,9.3,42.0,42.0,4.0
1815811446290487,489,2,9,33,2024,261.0,5.4,28.0,28.0,3.0
1815811447290487,489,2,10,33,2024,261.0,6.4,37.0,37.0,3.0
1815811450290487,489,2,13,33,2024,261.0,5.3,34.0,34.0,3.0
1815811451290487,489,2,14,33,2024,261.0,5.8,35.0,35.0,3.0
1815811455290487,489,3,4,33,2024,261.0,6.4,35.0,35.0,3.0
1815811460290487,489,4,17,33,2024,261.0,3.2,27.0,27.0,2.0
1815811467290487,489,4,25,33,2024,261.0,4.9,28.0,28.0,3.0
1815811471290487,489,4,29,33,2024,261.0,1.7,17.0,17.0,1.0
1815811469290487,489,4,27,33,2024,261.0,2.0,23.0,23.0,1.0
1815811470290487,489,4,28,33,2024,261.0,1.6,16.0,16.0,1.0
1815811472290487,489,4,30,33,2024,261.0,1.7,18.0,18.0,1.0
1815811473290487,489,4,31,33,2024,261.0,1.9,17.0,17.0,1.0
1815811474290487,489,4,33,33,2024,261.0,1.6,16.0,16.0,1.0
1815811476290487,489,4,35,33,2024,261.0,1.9,22.0,22.0,1.0
1815811480290487,489,4,39,33,2024,261.0,1.2,14.0,14.0,1.0
1815811481290487,489,4,40,33,2024,261.0,1.4,13.0,13.0,1.0
1815811484290487,489,4,43,33,2024,261.0,1.0,12.0,12.0,1.0
1815811485290487,489,4,44,33,2024,261.0,1.0,11.0,11.0,1.0
1815811486290487,489,4,45,33,2024,261.0,5.3,38.0,38.0,3.0
1815812207290487,587,1,1,33,2024,261.0,2.3,11.0,11.0,2.0
1815812209290487,587,1,3,33,2024,261.0,15.7,57.0,57.0,5.0
1815812210290487,587,1,4,33,2024,261.0,8.0,37.0,37.0,4.0
1815812211290487,587,1,5,33,2024,261.0,15.3,62.0,62.0,5.0
1815812213290487,587,1,7,33,2024,261.0,11.5,57.0,57.0,4.0
1815812221290487,587,1,15,33,2024,261.0,10.9,58.0,58.0,4.0
1815812227290487,587,2,4,33,2024,261.0,11.3,52.0,52.0,4.0
1815812238290487,587,3,1,33,2024,261.0,5.6,33.0,33.0,3.0
1815812239290487,587,3,3,33,2024,261.0,14.5,60.0,60.0,5.0
1815812240290487,587,3,4,33,2024,261.0,7.3,32.0,32.0,3.0
1815812241290487,587,3,5,33,2024,261.0,8.2,37.0,37.0,4.0
1815812243290487,587,3,7,33,2024,261.0,7.4,43.0,43.0,3.0
1815812246290487,587,3,10,33,2024,261.0,15.5,65.0,53.0,5.0
1815812248290487,587,3,12,33,2024,261.0,11.1,35.0,35.0,4.0
1815812251290487,587,3,15,33,2024,261.0,11.3,45.0,45.0,4.0
1815812252290487,587,3,16,33,2024,261.0,5.9,37.0,37.0,3.0
1815812256290487,587,4,4,33,2024,261.0,12.0,50.0,50.0,4.0
1815812746290487,619,2,10,33,2024,261.0,8.9,44.0,44.0,4.0
1815812744290487,619,2,5,33,2024,261.0,16.3,65.0,30.0,5.0
1815812747290487,619,2,11,33,2024,261.0,22.7,78.0,78.0,6.0
1815812759290487,619,3,14,33,2024,261.0,15.2,66.0,66.0,5.0
1815812760290487,619,3,15,33,2024,261.0,15.8,60.0,60.0,5.0
1815814524290487,736,1,6,33,2024,261.0,2.8,16.0,16.0,2.0
1815814527290487,736,1,9,33,2024,261.0,11.5,41.0,41.0,4.0
1815814538290487,736,2,3,33,2024,261.0,1.3,17.0,17.0,1.0
1815814539290487,736,2,4,33,2024,261.0,14.4,65.0,65.0,5.0
1815814540290487,736,2,5,33,2024,261.0,15.5,63.0,63.0,5.0
1815814541290487,736,2,6,33,2024,261.0,,,,
1815814544290487,736,2,9,33,2024,261.0,5.4,27.0,27.0,3.0
1815814545290487,736,2,10,33,2024,261.0,10.0,54.0,54.0,4.0
1815814548290487,736,2,13,33,2024,261.0,12.6,49.0,49.0,5.0
1815814546290487,736,2,11,33,2024,261.0,8.2,49.0,49.0,4.0
1815814547290487,736,2,12,33,2024,261.0,12.0,60.0,60.0,4.0
1815814551290487,736,2,16,33,2024,261.0,5.1,26.0,26.0,3.0
1815814553290487,736,3,2,33,2024,261.0,6.9,34.0,34.0,3.0
1815814556290487,736,3,5,33,2024,261.0,11.2,52.0,52.0,4.0
1815814557290487,736,3,6,33,2024,261.0,14.9,82.0,82.0,5.0
1815814559290487,736,3,8,33,2024,261.0,10.2,48.0,48.0,4.0
1815814561290487,736,3,10,33,2024,261.0,9.3,45.0,45.0,4.0
1815814564290487,736,3,13,33,2024,261.0,13.0,43.0,43.0,5.0
