CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,TREECOUNT,STAGE
1837976300290487,914,4,11.0,23,2024,261.0,8.8,36.0,32.0,1.0,4.0
1837976301290487,914,4,18.0,23,2024,261.0,9.1,45.0,45.0,1.0,4.0
1837976306290487,914,4,27.0,23,2024,261.0,7.8,36.0,36.0,1.0,3.0
1837976312290487,914,4,33.0,23,2024,261.0,5.3,29.0,29.0,1.0,3.0
1837991993290487,919,1,,23,2024,261.0,,,,3.0,1.0
1837992014290487,919,1,47.0,23,2024,261.0,8.8,37.0,37.0,1.0,4.0
1837992015290487,919,1,50.0,23,2024,261.0,5.4,34.0,34.0,1.0,3.0
1837992016290487,919,1,51.0,23,2024,261.0,6.0,30.0,30.0,1.0,3.0
1837991997290487,919,2,,23,2024,261.0,,,,14.0,1.0
1837992020290487,919,2,17.0,23,2024,261.0,8.0,45.0,45.0,1.0,4.0
1837992022290487,919,2,19.0,23,2024,261.0,5.2,41.0,41.0,1.0,3.0
1837992001290487,919,3,,23,2024,261.0,,,,28.0,1.0
1837992030290487,919,3,15.0,23,2024,261.0,3.8,22.0,22.0,1.0,2.0
1837992032290487,919,3,17.0,23,2024,261.0,1.8,14.0,14.0,1.0,1.0
1837992033290487,919,3,18.0,23,2024,261.0,1.6,15.0,15.0,1.0,1.0
1837992034290487,919,3,19.0,23,2024,261.0,1.2,11.0,11.0,1.0,1.0
1837992035290487,919,3,20.0,23,2024,261.0,1.5,12.0,12.0,1.0,1.0
1837992036290487,919,3,21.0,23,2024,261.0,1.1,11.0,11.0,1.0,1.0
1837992003290487,919,4,,23,2024,261.0,,,,5.0,1.0
1837992038290487,919,4,5.0,23,2024,261.0,16.8,71.0,71.0,1.0,5.0
1837992039290487,919,4,6.0,23,2024,261.0,11.3,58.0,58.0,1.0,4.0
1837992044290487,919,4,11.0,23,2024,261.0,9.9,56.0,56.0,1.0,4.0
1837992045290487,919,4,12.0,23,2024,261.0,16.1,72.0,72.0,1.0,5.0
1837992046290487,919,4,13.0,23,2024,261.0,12.1,63.0,63.0,1.0,4.0
1837992047290487,919,4,14.0,23,2024,261.0,9.7,54.0,54.0,1.0,4.0
1837992048290487,919,4,15.0,23,2024,261.0,18.0,70.0,70.0,1.0,5.0
1837992049290487,919,4,16.0,23,2024,261.0,12.7,66.0,66.0,1.0,5.0
1837992050290487,919,4,17.0,23,2024,261.0,9.4,59.0,59.0,1.0,4.0
1837992051290487,919,4,18.0,23,2024,261.0,15.3,67.0,67.0,1.0,5.0
1837990628290487,926,1,26.0,23,2024,261.0,15.1,61.0,61.0,1.0,5.0
1837990630290487,926,1,28.0,23,2024,261.0,18.7,64.0,64.0,1.0,5.0
1837971203290487,963,2,,23,2024,261.0,,,,11.0,1.0
1837971268290487,963,2,36.0,23,2024,261.0,5.0,26.0,26.0,1.0,3.0
1837971265290487,963,2,33.0,23,2024,261.0,6.2,26.0,26.0,1.0,3.0
1837971267290487,963,2,35.0,23,2024,261.0,5.2,29.0,29.0,1.0,3.0
1837971209290487,963,4,,23,2024,261.0,,,,1.0,1.0
1837976129290487,964,2,,23,2024,261.0,,,,5.0,1.0
1837976164290487,964,2,12.0,23,2024,261.0,18.0,60.0,60.0,1.0,5.0
1837976170290487,964,2,24.0,23,2024,261.0,10.5,41.0,41.0,1.0,4.0
1837976171290487,964,2,25.0,23,2024,261.0,6.5,31.0,31.0,1.0,3.0
1837976133290487,964,3,,23,2024,261.0,,,,2.0,1.0
1837976177290487,964,3,9.0,23,2024,261.0,,,,1.0,
1837976137290487,964,4,,23,2024,261.0,,,,1.0,1.0
1837999664290487,983,1,,23,2024,261.0,,,,4.0,1.0
1837965874290487,984,1,,23,2024,261.0,,,,2.0,1.0
1837965890290487,984,1,9.0,23,2024,261.0,22.8,90.0,90.0,1.0,6.0
1837965888290487,984,1,6.0,23,2024,261.0,6.9,27.0,25.0,1.0,3.0
1837965891290487,984,2,1.0,23,2024,261.0,9.7,35.0,31.0,1.0,4.0
1837965896290487,984,2,6.0,23,2024,261.0,13.4,53.0,53.0,1.0,5.0
1837965899290487,984,2,10.0,23,2024,261.0,13.7,58.0,58.0,1.0,5.0
1837965900290487,984,2,11.0,23,2024,261.0,6.2,32.0,32.0,1.0,3.0
1837965879290487,984,3,,23,2024,261.0,,,,2.0,1.0
1837965906290487,984,3,7.0,23,2024,261.0,10.6,27.0,27.0,1.0,4.0
1837965910290487,984,3,12.0,23,2024,261.0,6.6,22.0,18.0,1.0,3.0
1837965881290487,984,4,,23,2024,261.0,,,,3.0,1.0
1837965914290487,984,4,4.0,23,2024,261.0,15.2,60.0,60.0,1.0,5.0
1837965912290487,984,4,1.0,23,2024,261.0,7.0,44.0,44.0,1.0,3.0
1837965913290487,984,4,3.0,23,2024,261.0,10.7,47.0,47.0,1.0,4.0
1837965918290487,984,4,10.0,23,2024,261.0,10.8,40.0,40.0,1.0,4.0
1837965919290487,984,4,11.0,23,2024,261.0,12.7,42.0,42.0,1.0,5.0
1837975115290487,987,3,,23,2024,261.0,,,,1.0,1.0
1837975124290487,987,4,,23,2024,261.0,,,,6.0,1.0
1838008823290487,992,2,,23,2024,261.0,,,,5.0,1.0
1838008865290487,992,2,40.0,23,2024,261.0,1.3,11.0,11.0,1.0,1.0
1838008826290487,992,3,,23,2024,261.0,,,,1.0,1.0
1838008872290487,992,3,14.0,23,2024,261.0,2.2,17.0,17.0,1.0,1.0
1838008877290487,992,3,19.0,23,2024,261.0,3.4,23.0,23.0,1.0,2.0
1838008881290487,992,3,23.0,23,2024,261.0,5.9,33.0,33.0,1.0,3.0
1838008870290487,992,3,12.0,23,2024,261.0,6.5,28.0,28.0,1.0,3.0
1837970628290487,1021,2,22.0,23,2024,261.0,17.9,70.0,11.0,1.0,5.0
1837970629290487,1021,2,23.0,23,2024,261.0,19.0,70.0,26.0,1.0,5.0
1837970630290487,1021,2,24.0,23,2024,261.0,26.6,67.0,67.0,1.0,6.0
1837970637290487,1021,3,11.0,23,2024,261.0,7.7,27.0,27.0,1.0,3.0
1837970638290487,1021,3,12.0,23,2024,261.0,8.0,28.0,28.0,1.0,4.0
1837972769290487,1022,4,3.0,23,2024,261.0,9.7,44.0,44.0,1.0,4.0
1837972770290487,1022,4,4.0,23,2024,261.0,4.2,28.0,28.0,1.0,2.0
1837972771290487,1022,4,5.0,23,2024,261.0,6.4,42.0,42.0,1.0,3.0
1837972772290487,1022,4,6.0,23,2024,261.0,5.7,39.0,39.0,1.0,3.0
1837972774290487,1022,4,8.0,23,2024,261.0,4.3,30.0,30.0,1.0,2.0
1837972782290487,1022,4,18.0,23,2024,261.0,7.0,37.0,37.0,1.0,3.0
1837972784290487,1022,4,20.0,23,2024,261.0,1.1,10.0,10.0,1.0,1.0
1837972785290487,1022,4,21.0,23,2024,261.0,6.3,41.0,41.0,1.0,3.0
1837972786290487,1022,4,22.0,23,2024,261.0,7.0,44.0,44.0,1.0,3.0
1837972789290487,1022,4,25.0,23,2024,261.0,5.7,36.0,36.0,1.0,3.0
1838001801290487,1023,1,1.0,23,2024,261.0,10.7,53.0,53.0,1.0,4.0
1838001803290487,1023,1,3.0,23,2024,261.0,7.9,50.0,50.0,1.0,3.0
1838001805290487,1023,1,5.0,23,2024,261.0,7.0,47.0,47.0,1.0,3.0
1838001807290487,1023,1,7.0,23,2024,261.0,6.0,50.0,50.0,1.0,3.0
1838001808290487,1023,1,8.0,23,2024,261.0,7.5,51.0,51.0,1.0,3.0
1838001810290487,1023,1,10.0,23,2024,261.0,6.3,49.0,49.0,1.0,3.0
1838001811290487,1023,1,11.0,23,2024,261.0,6.2,47.0,47.0,1.0,3.0
1838001812290487,1023,1,12.0,23,2024,261.0,11.0,58.0,58.0,1.0,4.0
1838001813290487,1023,1,13.0,23,2024,261.0,6.1,43.0,43.0,1.0,3.0
1838001814290487,1023,1,16.0,23,2024,261.0,9.6,55.0,55.0,1.0,4.0
1838001817290487,1023,1,20.0,23,2024,261.0,10.2,49.0,49.0,1.0,4.0
1838001818290487,1023,1,24.0,23,2024,261.0,10.1,56.0,56.0,1.0,4.0
1838001819290487,1023,1,25.0,23,2024,261.0,,,,1.0,
1838001820290487,1023,1,26.0,23,2024,261.0,5.2,46.0,46.0,1.0,3.0
1838001792290487,1023,2,,23,2024,261.0,,,,3.0,1.0
1838001821290487,1023,2,1.0,23,2024,261.0,4.0,31.0,31.0,1.0,2.0
1838001823290487,1023,2,3.0,23,2024,261.0,4.7,34.0,34.0,1.0,3.0
1838001824290487,1023,2,5.0,23,2024,261.0,7.8,50.0,50.0,1.0,3.0
1838001825290487,1023,2,6.0,23,2024,261.0,,,,1.0,
1838001827290487,1023,2,8.0,23,2024,261.0,7.5,48.0,48.0,1.0,3.0
1838001829290487,1023,2,10.0,23,2024,261.0,5.8,38.0,38.0,1.0,3.0
1838001830290487,1023,2,11.0,23,2024,261.0,5.8,43.0,43.0,1.0,3.0
1838001833290487,1023,2,14.0,23,2024,261.0,6.3,39.0,39.0,1.0,3.0
1838001834290487,1023,2,15.0,23,2024,261.0,10.2,52.0,52.0,1.0,4.0
1838001839290487,1023,2,20.0,23,2024,261.0,12.0,65.0,65.0,1.0,4.0
1838001822290487,1023,2,2.0,23,2024,261.0,3.5,32.0,28.0,1.0,2.0
1838001836290487,1023,2,17.0,23,2024,261.0,5.9,49.0,49.0,1.0,3.0
1838001837290487,1023,2,18.0,23,2024,261.0,6.3,48.0,48.0,1.0,3.0
1838001838290487,1023,2,19.0,23,2024,261.0,10.7,61.0,61.0,1.0,4.0
1838001842290487,1023,2,23.0,23,2024,261.0,8.0,39.0,39.0,1.0,4.0
1838001843290487,1023,2,24.0,23,2024,261.0,8.2,42.0,42.0,1.0,4.0
1838001844290487,1023,2,25.0,23,2024,261.0,7.6,43.0,43.0,1.0,3.0
1838001845290487,1023,2,26.0,23,2024,261.0,6.8,42.0,42.0,1.0,3.0
1838001846290487,1023,2,27.0,23,2024,261.0,9.5,52.0,52.0,1.0,4.0
1838001847290487,1023,2,28.0,23,2024,261.0,12.4,70.0,70.0,1.0,4.0
1838001848290487,1023,2,29.0,23,2024,261.0,5.2,39.0,39.0,1.0,3.0
1838001849290487,1023,2,30.0,23,2024,261.0,5.4,39.0,39.0,1.0,3.0
1838001850290487,1023,2,31.0,23,2024,261.0,5.2,32.0,32.0,1.0,3.0
1838001851290487,1023,2,32.0,23,2024,261.0,5.4,33.0,33.0,1.0,3.0
1838001852290487,1023,2,33.0,23,2024,261.0,5.2,35.0,35.0,1.0,3.0
1838001853290487,1023,3,2.0,23,2024,261.0,8.7,57.0,57.0,1.0,4.0
1838001854290487,1023,3,3.0,23,2024,261.0,7.5,50.0,50.0,1.0,3.0
1838001855290487,1023,3,4.0,23,2024,261.0,7.7,46.0,46.0,1.0,3.0
1838001856290487,1023,3,5.0,23,2024,261.0,9.0,59.0,59.0,1.0,4.0
1838001861290487,1023,3,10.0,23,2024,261.0,8.9,40.0,40.0,1.0,4.0
1838001862290487,1023,3,11.0,23,2024,261.0,5.6,36.0,36.0,1.0,3.0
1838001864290487,1023,3,13.0,23,2024,261.0,14.9,60.0,60.0,1.0,5.0
1838001865290487,1023,3,14.0,23,2024,261.0,10.8,50.0,50.0,1.0,4.0
1838001866290487,1023,3,15.0,23,2024,261.0,10.9,51.0,51.0,1.0,4.0
1838001869290487,1023,3,21.0,23,2024,261.0,9.7,50.0,50.0,1.0,4.0
1838001870290487,1023,3,22.0,23,2024,261.0,6.8,45.0,45.0,1.0,3.0
1838001871290487,1023,3,23.0,23,2024,261.0,11.5,67.0,67.0,1.0,4.0
1838001874290487,1023,3,27.0,23,2024,261.0,6.6,55.0,55.0,1.0,3.0
1838012342290487,1033,1,4.0,23,2024,261.0,13.1,47.0,47.0,1.0,5.0
1838012343290487,1033,1,6.0,23,2024,261.0,10.1,60.0,60.0,1.0,4.0
1838012344290487,1033,1,7.0,23,2024,261.0,9.8,57.0,57.0,1.0,4.0
1838012350290487,1033,1,14.0,23,2024,261.0,9.0,51.0,51.0,1.0,4.0
1838012356290487,1033,1,20.0,23,2024,261.0,14.3,62.0,62.0,1.0,5.0
1838012357290487,1033,1,22.0,23,2024,261.0,8.5,36.0,36.0,1.0,4.0
1838012358290487,1033,1,23.0,23,2024,261.0,1.1,8.0,8.0,1.0,1.0
1838012359290487,1033,2,17.0,23,2024,261.0,,,,1.0,
1838012361290487,1033,3,2.0,23,2024,261.0,30.8,71.0,71.0,1.0,6.0
1838012366290487,1033,3,7.0,23,2024,261.0,15.3,62.0,62.0,1.0,5.0
1838012332290487,1033,4,,23,2024,261.0,,,,2.0,1.0
1838012378290487,1033,4,14.0,23,2024,261.0,7.5,37.0,37.0,1.0,3.0
1838012386290487,1033,4,23.0,23,2024,261.0,9.2,45.0,45.0,1.0,4.0
1837963644290487,1049,1,16.0,23,2024,261.0,21.8,74.0,74.0,1.0,6.0
1837963643290487,1049,1,15.0,23,2024,261.0,11.7,40.0,40.0,1.0,4.0
1837963656290487,1049,2,4.0,23,2024,261.0,13.4,60.0,60.0,1.0,5.0
1837963653290487,1049,2,1.0,23,2024,261.0,20.4,80.0,80.0,1.0,6.0
1837963654290487,1049,2,2.0,23,2024,261.0,14.5,79.0,79.0,1.0,5.0
1837963655290487,1049,2,3.0,23,2024,261.0,16.2,79.0,79.0,1.0,5.0
1837963658290487,1049,2,6.0,23,2024,261.0,10.0,37.0,37.0,1.0,4.0
1837963659290487,1049,2,7.0,23,2024,261.0,21.8,77.0,77.0,1.0,6.0
1837963660290487,1049,2,8.0,23,2024,261.0,6.5,40.0,40.0,1.0,3.0
1837963661290487,1049,2,9.0,23,2024,261.0,22.8,79.0,79.0,1.0,6.0
1837963635290487,1049,3,,23,2024,261.0,,,,1.0,1.0
1837963671290487,1049,4,1.0,23,2024,261.0,12.8,46.0,46.0,1.0,5.0
1837963672290487,1049,4,2.0,23,2024,261.0,14.6,65.0,65.0,1.0,5.0
1837963673290487,1049,4,3.0,23,2024,261.0,18.7,76.0,76.0,1.0,5.0
1837963674290487,1049,4,4.0,23,2024,261.0,13.4,67.0,67.0,1.0,5.0
1837977977290487,1052,1,16.0,23,2024,261.0,7.1,41.0,41.0,1.0,3.0
1837977978290487,1052,1,17.0,23,2024,261.0,5.1,33.0,33.0,1.0,3.0
1837977980290487,1052,2,20.0,23,2024,261.0,8.3,44.0,44.0,1.0,4.0
1837977983290487,1052,2,23.0,23,2024,261.0,5.0,28.0,28.0,1.0,3.0
1837978001290487,1052,4,3.0,23,2024,261.0,9.9,45.0,45.0,1.0,4.0
1837978006290487,1052,4,10.0,23,2024,261.0,9.6,55.0,55.0,1.0,4.0
1837978007290487,1052,4,12.0,23,2024,261.0,9.7,45.0,45.0,1.0,4.0
1837978012290487,1052,4,17.0,23,2024,261.0,6.8,40.0,40.0,1.0,3.0
1837978009290487,1052,4,14.0,23,2024,261.0,9.0,37.0,37.0,1.0,4.0
1837978011290487,1052,4,16.0,23,2024,261.0,6.4,38.0,38.0,1.0,3.0
1837971313290487,1062,3,2.0,23,2024,261.0,2.8,15.0,15.0,1.0,2.0
1837971320290487,1062,3,10.0,23,2024,261.0,8.9,40.0,40.0,1.0,4.0
1837971329290487,1062,3,22.0,23,2024,261.0,8.2,37.0,37.0,1.0,4.0
1837971331290487,1062,3,24.0,23,2024,261.0,5.5,32.0,32.0,1.0,3.0
1837967584290487,1069,1,49.0,23,2024,261.0,8.7,44.0,44.0,1.0,4.0
1837967591290487,1069,1,83.0,23,2024,261.0,7.4,37.0,37.0,1.0,3.0
1837967592290487,1069,1,84.0,23,2024,261.0,5.7,35.0,35.0,1.0,3.0
1837967587290487,1069,1,79.0,23,2024,261.0,8.0,37.0,37.0,1.0,4.0
1837967594290487,1069,2,2.0,23,2024,261.0,8.5,32.0,23.0,1.0,4.0
1837967596290487,1069,2,9.0,23,2024,261.0,6.3,32.0,11.0,1.0,3.0
1837967597290487,1069,2,21.0,23,2024,261.0,6.8,40.0,40.0,1.0,3.0
1837967568290487,1069,3,,23,2024,261.0,,,,6.0,1.0
1837967609290487,1069,3,12.0,23,2024,261.0,7.4,34.0,34.0,1.0,3.0
1837967610290487,1069,3,13.0,23,2024,261.0,7.1,36.0,36.0,1.0,3.0
1837967611290487,1069,3,14.0,23,2024,261.0,4.9,33.0,33.0,1.0,3.0
1837967612290487,1069,3,15.0,23,2024,261.0,8.2,36.0,36.0,1.0,4.0
1837967613290487,1069,3,17.0,23,2024,261.0,10.0,54.0,54.0,1.0,4.0
1837967614290487,1069,3,18.0,23,2024,261.0,8.2,49.0,49.0,1.0,4.0
1837967615290487,1069,3,19.0,23,2024,261.0,7.9,44.0,44.0,1.0,3.0
1837967623290487,1069,3,23.0,23,2024,261.0,2.7,15.0,15.0,1.0,2.0
1837967617290487,1069,3,24.0,23,2024,261.0,5.0,33.0,33.0,1.0,3.0
1837967618290487,1069,3,25.0,23,2024,261.0,1.4,11.0,11.0,1.0,1.0
1837967620290487,1069,3,27.0,23,2024,261.0,1.1,13.0,13.0,1.0,1.0
1837967570290487,1069,4,,23,2024,261.0,,,,1.0,1.0
1837967621290487,1069,4,4.0,23,2024,261.0,9.4,38.0,38.0,1.0,4.0
1837967625290487,1069,4,7.0,23,2024,261.0,6.0,27.0,27.0,1.0,3.0
1837967627290487,1069,4,9.0,23,2024,261.0,5.7,34.0,34.0,1.0,3.0
1837967628290487,1069,4,10.0,23,2024,261.0,6.1,30.0,30.0,1.0,3.0
1838001979290487,1072,3,19.0,23,2024,261.0,8.3,31.0,31.0,1.0,4.0
1838001980290487,1072,3,20.0,23,2024,261.0,13.9,32.0,32.0,1.0,5.0
1837966986290487,1076,1,14.0,23,2024,261.0,8.1,39.0,39.0,1.0,4.0
1837966994290487,1076,3,6.0,23,2024,261.0,14.6,44.0,44.0,1.0,5.0
1837966999290487,1076,3,12.0,23,2024,261.0,5.1,19.0,19.0,1.0,3.0
1837979983290487,1081,4,27.0,23,2024,261.0,2.2,17.0,17.0,1.0,1.0
1838006328290487,1103,1,,23,2024,261.0,,,,3.0,1.0
1838006345290487,1103,1,4.0,23,2024,261.0,7.7,40.0,40.0,1.0,3.0
1838006347290487,1103,1,6.0,23,2024,261.0,,,,1.0,
1838006348290487,1103,1,7.0,23,2024,261.0,,,,1.0,
1838006350290487,1103,1,10.0,23,2024,261.0,7.0,39.0,39.0,1.0,3.0
1838006351290487,1103,1,11.0,23,2024,261.0,17.2,70.0,70.0,1.0,5.0
1838006354290487,1103,1,17.0,23,2024,261.0,6.3,47.0,47.0,1.0,3.0
1838006355290487,1103,1,18.0,23,2024,261.0,5.8,39.0,39.0,1.0,3.0
1838006356290487,1103,1,19.0,23,2024,261.0,,,,1.0,
1838006334290487,1103,3,,23,2024,261.0,,,,2.0,1.0
1838006358290487,1103,3,2.0,23,2024,261.0,6.3,48.0,48.0,1.0,3.0
1838006361290487,1103,3,5.0,23,2024,261.0,7.6,49.0,49.0,1.0,3.0
1838006362290487,1103,3,6.0,23,2024,261.0,17.1,56.0,56.0,1.0,5.0
1838006365290487,1103,3,9.0,23,2024,261.0,11.7,48.0,48.0,1.0,4.0
1838006366290487,1103,3,10.0,23,2024,261.0,5.7,40.0,40.0,1.0,3.0
1838006367290487,1103,3,12.0,23,2024,261.0,20.7,55.0,55.0,1.0,6.0
1838006368290487,1103,3,13.0,23,2024,261.0,12.3,56.0,56.0,1.0,4.0
1838006371290487,1103,3,17.0,23,2024,261.0,6.1,34.0,34.0,1.0,3.0
1837964509290487,1113,4,19.0,23,2024,261.0,6.7,32.0,32.0,1.0,3.0
1837972901290487,1138,1,,23,2024,261.0,,,,2.0,1.0
1837972917290487,1138,1,22.0,23,2024,261.0,,,,1.0,
1837972919290487,1138,1,40.0,23,2024,261.0,11.2,53.0,53.0,1.0,4.0
1837972920290487,1138,1,64.0,23,2024,261.0,5.8,36.0,36.0,1.0,3.0
1837972921290487,1138,1,65.0,23,2024,261.0,3.0,25.0,25.0,1.0,2.0
1837972923290487,1138,1,67.0,23,2024,261.0,8.6,54.0,54.0,1.0,4.0
1837972926290487,1138,1,70.0,23,2024,261.0,6.7,38.0,33.0,1.0,3.0
1837972924290487,1138,1,68.0,23,2024,261.0,7.8,42.0,42.0,1.0,3.0
1837972925290487,1138,1,69.0,23,2024,261.0,8.2,36.0,36.0,1.0,4.0
1837972927290487,1138,1,71.0,23,2024,261.0,7.8,50.0,50.0,1.0,3.0
1837972928290487,1138,1,72.0,23,2024,261.0,7.0,45.0,45.0,1.0,3.0
1837972930290487,1138,1,74.0,23,2024,261.0,8.3,35.0,35.0,1.0,4.0
1837972931290487,1138,1,75.0,23,2024,261.0,5.2,33.0,33.0,1.0,3.0
1837972932290487,1138,1,76.0,23,2024,261.0,5.8,46.0,46.0,1.0,3.0
1837972933290487,1138,1,77.0,23,2024,261.0,5.8,40.0,21.0,1.0,3.0
1837972935290487,1138,1,79.0,23,2024,261.0,5.4,30.0,30.0,1.0,3.0
1837972903290487,1138,2,,23,2024,261.0,,,,2.0,1.0
1837972938290487,1138,2,6.0,23,2024,261.0,11.6,53.0,53.0,1.0,4.0
1837972940290487,1138,2,10.0,23,2024,261.0,7.2,33.0,33.0,1.0,3.0
1837972941290487,1138,2,11.0,23,2024,261.0,2.3,15.0,15.0,1.0,2.0
1837972943290487,1138,2,13.0,23,2024,261.0,5.4,32.0,32.0,1.0,3.0
1837972906290487,1138,3,,23,2024,261.0,,,,1.0,1.0
1837972948290487,1138,3,3.0,23,2024,261.0,10.8,50.0,50.0,1.0,4.0
1837972950290487,1138,3,11.0,23,2024,261.0,11.2,47.0,47.0,1.0,4.0
1837972952290487,1138,3,14.0,23,2024,261.0,7.8,45.0,28.0,1.0,3.0
1837972953290487,1138,3,15.0,23,2024,261.0,7.9,38.0,38.0,1.0,3.0
1837972954290487,1138,3,16.0,23,2024,261.0,6.9,44.0,44.0,1.0,3.0
1837972956290487,1138,3,18.0,23,2024,261.0,7.0,30.0,23.0,1.0,3.0
1837972959290487,1138,3,21.0,23,2024,261.0,5.6,33.0,20.0,1.0,3.0
1837972960290487,1138,4,1.0,23,2024,261.0,14.3,55.0,55.0,1.0,5.0
1837972963290487,1138,4,5.0,23,2024,261.0,12.7,60.0,60.0,1.0,5.0
1837972964290487,1138,4,9.0,23,2024,261.0,13.8,56.0,56.0,1.0,5.0
1837972968290487,1138,4,16.0,23,2024,261.0,9.9,53.0,53.0,1.0,4.0
1837972967290487,1138,4,15.0,23,2024,261.0,13.1,51.0,51.0,1.0,5.0
1837972969290487,1138,4,17.0,23,2024,261.0,6.7,40.0,40.0,1.0,3.0
1837972970290487,1138,4,18.0,23,2024,261.0,5.1,28.0,28.0,1.0,3.0
1838004304290487,1150,2,22.0,23,2024,261.0,8.9,44.0,44.0,1.0,4.0
1838004260290487,1150,3,,23,2024,261.0,,,,2.0,1.0
1838004321290487,1150,3,18.0,23,2024,261.0,6.9,33.0,33.0,1.0,3.0
1837999306290487,1163,1,62.0,23,2024,261.0,8.5,43.0,43.0,1.0,4.0
1837999310290487,1163,1,66.0,23,2024,261.0,6.2,35.0,35.0,1.0,3.0
1837999311290487,1163,1,67.0,23,2024,261.0,5.2,38.0,38.0,1.0,3.0
1837999292290487,1163,2,,23,2024,261.0,,,,1.0,1.0
1837999329290487,1163,2,23.0,23,2024,261.0,6.6,39.0,39.0,1.0,3.0
1837999330290487,1163,2,24.0,23,2024,261.0,6.9,40.0,40.0,1.0,3.0
1837999331290487,1163,2,25.0,23,2024,261.0,7.2,45.0,45.0,1.0,3.0
1837999333290487,1163,2,27.0,23,2024,261.0,6.7,32.0,32.0,1.0,3.0
1837999335290487,1163,2,29.0,23,2024,261.0,1.1,12.0,12.0,1.0,1.0
1837999294290487,1163,3,,23,2024,261.0,,,,1.0,1.0
1837999349290487,1163,3,29.0,23,2024,261.0,6.0,32.0,32.0,1.0,3.0
1837999350290487,1163,3,30.0,23,2024,261.0,1.3,11.0,11.0,1.0,1.0
1837999351290487,1163,3,31.0,23,2024,261.0,1.1,11.0,11.0,1.0,1.0
1837999355290487,1163,3,35.0,23,2024,261.0,5.0,29.0,29.0,1.0,3.0
1837999358290487,1163,3,38.0,23,2024,261.0,5.2,33.0,33.0,1.0,3.0
1837999298290487,1163,4,,23,2024,261.0,,,,5.0,1.0
1837999359290487,1163,4,1.0,23,2024,261.0,4.0,31.0,31.0,1.0,2.0
1837999360290487,1163,4,2.0,23,2024,261.0,2.3,26.0,26.0,1.0,2.0
1837999361290487,1163,4,3.0,23,2024,261.0,3.1,30.0,30.0,1.0,2.0
1837999362290487,1163,4,4.0,23,2024,261.0,2.7,30.0,30.0,1.0,2.0
1837999363290487,1163,4,5.0,23,2024,261.0,4.1,32.0,32.0,1.0,2.0
1837999368290487,1163,4,17.0,23,2024,261.0,1.1,17.0,17.0,1.0,1.0
1837999369290487,1163,4,20.0,23,2024,261.0,6.0,34.0,34.0,1.0,3.0
1837999377290487,1163,4,28.0,23,2024,261.0,1.0,11.0,11.0,1.0,1.0
1837999378290487,1163,4,29.0,23,2024,261.0,5.3,37.0,37.0,1.0,3.0
1837985739290487,1164,2,,23,2024,261.0,,,,2.0,1.0
1837985768290487,1164,4,21.0,23,2024,261.0,6.2,32.0,32.0,1.0,3.0
1837985770290487,1164,4,23.0,23,2024,261.0,9.9,34.0,34.0,1.0,4.0
1837985773290487,1164,4,26.0,23,2024,261.0,6.6,29.0,29.0,1.0,3.0
1837985775290487,1164,4,28.0,23,2024,261.0,20.2,61.0,61.0,1.0,6.0
1837985777290487,1164,4,30.0,23,2024,261.0,6.0,29.0,29.0,1.0,3.0
1837985779290487,1164,4,32.0,23,2024,261.0,7.4,38.0,38.0,1.0,3.0
1838012155290487,1175,2,,23,2024,261.0,,,,1.0,1.0
1838012188290487,1175,2,14.0,23,2024,261.0,16.1,44.0,44.0,1.0,5.0
1838012190290487,1175,2,16.0,23,2024,261.0,8.1,40.0,40.0,1.0,4.0
1838012191290487,1175,2,17.0,23,2024,261.0,12.9,47.0,47.0,1.0,5.0
1838005394290487,1178,1,,23,2024,261.0,,,,3.0,1.0
1838005416290487,1178,1,3.0,23,2024,261.0,18.8,55.0,55.0,1.0,5.0
1838005420290487,1178,1,8.0,23,2024,261.0,9.6,56.0,56.0,1.0,4.0
1838005427290487,1178,1,20.0,23,2024,261.0,7.6,30.0,30.0,1.0,3.0
1838005401290487,1178,2,,23,2024,261.0,,,,10.0,1.0
1838005435290487,1178,2,9.0,23,2024,261.0,23.9,63.0,63.0,1.0,6.0
1838005442290487,1178,3,6.0,23,2024,261.0,25.1,68.0,68.0,1.0,6.0
1837971157290487,1183,2,,23,2024,261.0,,,,2.0,1.0
1837971188290487,1183,4,6.0,23,2024,261.0,12.3,49.0,49.0,1.0,4.0
1837971197290487,1183,4,18.0,23,2024,261.0,5.9,27.0,27.0,1.0,3.0
1837982232290487,1188,1,20.0,23,2024,261.0,13.1,51.0,51.0,1.0,5.0
1837982244290487,1188,2,11.0,23,2024,261.0,11.7,60.0,60.0,1.0,4.0
1837982257290487,1188,2,26.0,23,2024,261.0,5.5,28.0,28.0,1.0,3.0
1838011297290487,1214,3,,23,2024,261.0,,,,2.0,1.0
1838008316290487,1219,1,65.0,23,2024,261.0,5.5,33.0,33.0,1.0,3.0
1838008295290487,1219,2,,23,2024,261.0,,,,1.0,1.0
1838008326290487,1219,2,11.0,23,2024,261.0,5.8,28.0,28.0,1.0,3.0
1838008329290487,1219,2,14.0,23,2024,261.0,5.7,26.0,26.0,1.0,3.0
1838008330290487,1219,2,15.0,23,2024,261.0,5.9,30.0,30.0,1.0,3.0
1838008297290487,1219,3,,23,2024,261.0,,,,1.0,1.0
